scicomp,sage,2017-05-19T02:46:03.943882,4
datascience,jupyter,2017-05-19T02:46:04.308838,15
datascience,ipython,2017-05-19T02:46:04.308838,10
stackoverflow,singular,2017-05-26T02:46:02.243194,73
stackoverflow,ipython,2017-05-26T02:46:02.243194,5089
stackoverflow,sage,2017-05-26T02:46:02.243194,503
stackoverflow,gap-system,2017-05-26T02:46:02.243194,16
stackoverflow,mpir,2017-05-26T02:46:02.243194,20
stackoverflow,pari,2017-05-26T02:46:02.243194,44
stackoverflow,jupyterhub,2017-05-26T02:46:02.243194,64
stackoverflow,pari-gp,2017-05-26T02:46:02.243194,33
stackoverflow,jupyter,2017-05-26T02:46:02.243194,1640
stackoverflow,pythran,2017-05-26T02:46:02.243194,6
stackoverflow,jupyter-notebook,2017-05-26T02:46:02.243194,2216
math,gap,2017-05-26T02:46:02.622036,309
math,sagemath,2017-05-26T02:46:02.622036,138
mathoverflow,sage,2017-05-26T02:46:03.014291,16
mathoverflow,gap,2017-05-26T02:46:03.014291,2
scicomp,sage,2017-05-26T02:46:04.130037,4
datascience,jupyter,2017-05-26T02:46:04.494873,16
datascience,ipython,2017-05-26T02:46:04.494873,10
stackoverflow,mpir,2017-06-02T02:46:01.879596,21
stackoverflow,ipython,2017-06-02T02:46:01.879596,5106
stackoverflow,sage,2017-06-02T02:46:01.879596,505
stackoverflow,jupyter-notebook,2017-06-02T02:46:01.879596,2253
stackoverflow,gap-system,2017-06-02T02:46:01.879596,16
stackoverflow,jupyter,2017-06-02T02:46:01.879596,1648
stackoverflow,pari,2017-06-02T02:46:01.879596,45
stackoverflow,pythran,2017-06-02T02:46:01.879596,6
stackoverflow,singular,2017-06-02T02:46:01.879596,73
stackoverflow,ipython-notebook,2017-06-02T02:46:01.879596,2055
stackoverflow,pari-gp,2017-06-02T02:46:01.879596,33
stackoverflow,jupyterhub,2017-06-02T02:46:01.879596,65
math,sagemath,2017-06-02T02:46:02.259545,138
math,gap,2017-06-02T02:46:02.259545,309
mathoverflow,sage,2017-06-02T02:46:02.631609,16
mathoverflow,gap,2017-06-02T02:46:02.631609,2
scicomp,sage,2017-06-02T02:46:03.742356,4
datascience,ipython,2017-06-02T02:46:04.119996,11
datascience,jupyter,2017-06-02T02:46:04.119996,16
stackoverflow,ipython-notebook,2017-06-09T02:46:04.633575,2063
stackoverflow,singular,2017-06-09T02:46:04.633575,73
stackoverflow,jupyter,2017-06-09T02:46:04.633575,1678
stackoverflow,mpir,2017-06-09T02:46:04.633575,20
stackoverflow,sage,2017-06-09T02:46:04.633575,510
stackoverflow,jupyter-notebook,2017-06-09T02:46:04.633575,2290
stackoverflow,jupyterhub,2017-06-09T02:46:04.633575,67
stackoverflow,gap-system,2017-06-09T02:46:04.633575,16
stackoverflow,ipython,2017-06-09T02:46:04.633575,5111
